base_image,expected_species_id,mode,perturbation,family,raw_top1_label,raw_top1_score,raw_top2_label,raw_top2_score,margin,mapped_top1_kb_id,mapped_top3_kb_ids,in_vocab,route,confident_wrong,latency_ms,failure
pilea-peperomioides__02,pilea-peperomioides,squash,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,23,
pilea-peperomioides__02,pilea-peperomioides,center_crop,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,20,
pilea-peperomioides__02,pilea-peperomioides,tta6,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,high-conf,false,107,
pilea-peperomioides__02,pilea-peperomioides,squash,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,15,
pilea-peperomioides__02,pilea-peperomioides,center_crop,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,15,
pilea-peperomioides__02,pilea-peperomioides,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,101,
pilea-peperomioides__02,pilea-peperomioides,squash,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|saintpaulia-ionantha",true,high-conf,false,16,
pilea-peperomioides__02,pilea-peperomioides,center_crop,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|saintpaulia-ionantha",true,high-conf,false,18,
pilea-peperomioides__02,pilea-peperomioides,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|saintpaulia-ionantha",true,high-conf,false,100,
pilea-peperomioides__02,pilea-peperomioides,squash,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,15,
pilea-peperomioides__02,pilea-peperomioides,center_crop,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,16,
pilea-peperomioides__02,pilea-peperomioides,tta6,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,high-conf,false,139,
pilea-peperomioides__03,pilea-peperomioides,squash,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|epipremnum-aureum",true,high-conf,false,19,
pilea-peperomioides__03,pilea-peperomioides,center_crop,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|epipremnum-aureum",true,high-conf,false,27,
pilea-peperomioides__03,pilea-peperomioides,tta6,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,141,
pilea-peperomioides__03,pilea-peperomioides,squash,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|yucca",true,high-conf,false,18,
pilea-peperomioides__03,pilea-peperomioides,center_crop,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|yucca",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,tta6,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|schefflera",true,high-conf,false,104,
pilea-peperomioides__03,pilea-peperomioides,squash,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,15,
pilea-peperomioides__03,pilea-peperomioides,center_crop,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,18,
pilea-peperomioides__03,pilea-peperomioides,tta6,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,190,
pilea-peperomioides__03,pilea-peperomioides,squash,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|epipremnum-aureum",true,high-conf,false,15,
pilea-peperomioides__03,pilea-peperomioides,center_crop,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|epipremnum-aureum",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,tta6,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|epipremnum-aureum",true,high-conf,false,125,
pilea-peperomioides__03,pilea-peperomioides,squash,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|pachira-aquatica",true,high-conf,false,28,
pilea-peperomioides__03,pilea-peperomioides,center_crop,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|pachira-aquatica",true,high-conf,false,30,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|pachira-aquatica",true,high-conf,false,141,
pilea-peperomioides__03,pilea-peperomioides,squash,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,20,
pilea-peperomioides__03,pilea-peperomioides,center_crop,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,28,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,136,
pilea-peperomioides__03,pilea-peperomioides,squash,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,22,
pilea-peperomioides__03,pilea-peperomioides,center_crop,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,19,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,133,
pilea-peperomioides__03,pilea-peperomioides,squash,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,27,
pilea-peperomioides__03,pilea-peperomioides,center_crop,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,18,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,104,
pilea-peperomioides__03,pilea-peperomioides,squash,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,18,
pilea-peperomioides__03,pilea-peperomioides,center_crop,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,tta6,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|monstera-deliciosa",true,high-conf,false,108,
pilea-peperomioides__03,pilea-peperomioides,squash,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,center_crop,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,high-conf,false,17,
pilea-peperomioides__03,pilea-peperomioides,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,high-conf,false,132,
pilea-peperomioides__03,pilea-peperomioides,squash,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,15,
pilea-peperomioides__03,pilea-peperomioides,center_crop,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,high-conf,false,102,
pilea-peperomioides__03,pilea-peperomioides,squash,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,center_crop,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,16,
pilea-peperomioides__03,pilea-peperomioides,tta6,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,high-conf,false,115,
pilea-peperomioides__04,pilea-peperomioides,squash,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|crassula-ovata",true,high-conf,false,19,
pilea-peperomioides__04,pilea-peperomioides,center_crop,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|crassula-ovata",true,high-conf,false,23,
pilea-peperomioides__04,pilea-peperomioides,tta6,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,125,
pilea-peperomioides__04,pilea-peperomioides,squash,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Dumb Cane (Dieffenbachia spp.),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|dieffenbachia|schefflera",true,high-conf,false,19,
pilea-peperomioides__04,pilea-peperomioides,center_crop,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Dumb Cane (Dieffenbachia spp.),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|dieffenbachia|schefflera",true,high-conf,false,22,
pilea-peperomioides__04,pilea-peperomioides,tta6,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Dumb Cane (Dieffenbachia spp.),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|dieffenbachia|alocasia",true,high-conf,false,137,
pilea-peperomioides__04,pilea-peperomioides,squash,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|crassula-ovata",true,high-conf,false,38,
pilea-peperomioides__04,pilea-peperomioides,center_crop,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|crassula-ovata",true,high-conf,false,26,
pilea-peperomioides__04,pilea-peperomioides,tta6,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|asparagus-setaceus",true,high-conf,false,211,
pilea-peperomioides__04,pilea-peperomioides,squash,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|monstera-deliciosa",true,high-conf,false,29,
pilea-peperomioides__04,pilea-peperomioides,center_crop,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|monstera-deliciosa",true,high-conf,false,24,
pilea-peperomioides__04,pilea-peperomioides,tta6,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|beaucarnea-recurvata",true,high-conf,false,155,
pilea-peperomioides__04,pilea-peperomioides,squash,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|maranta-leuconeura",true,high-conf,false,31,
pilea-peperomioides__04,pilea-peperomioides,center_crop,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|maranta-leuconeura",true,high-conf,false,26,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|hedera-helix",true,high-conf,false,113,
pilea-peperomioides__04,pilea-peperomioides,squash,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|crassula-ovata",true,high-conf,false,18,
pilea-peperomioides__04,pilea-peperomioides,center_crop,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|crassula-ovata",true,high-conf,false,20,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,high-conf,false,113,
pilea-peperomioides__04,pilea-peperomioides,squash,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,23,
pilea-peperomioides__04,pilea-peperomioides,center_crop,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,26,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,156,
pilea-peperomioides__04,pilea-peperomioides,squash,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,35,
pilea-peperomioides__04,pilea-peperomioides,center_crop,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,20,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.9987,Monstera Deliciosa (Monstera deliciosa),0.0013,0.9974,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,111,
pilea-peperomioides__04,pilea-peperomioides,squash,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,high-conf,false,16,
pilea-peperomioides__04,pilea-peperomioides,center_crop,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,high-conf,false,15,
pilea-peperomioides__04,pilea-peperomioides,tta6,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|schefflera",true,high-conf,false,103,
pilea-peperomioides__04,pilea-peperomioides,squash,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|maranta-leuconeura",true,high-conf,false,15,
pilea-peperomioides__04,pilea-peperomioides,center_crop,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|maranta-leuconeura",true,high-conf,false,16,
pilea-peperomioides__04,pilea-peperomioides,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,high-conf,false,110,
pilea-peperomioides__04,pilea-peperomioides,squash,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|maranta-leuconeura",true,high-conf,false,16,
pilea-peperomioides__04,pilea-peperomioides,center_crop,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|maranta-leuconeura",true,high-conf,false,15,
pilea-peperomioides__04,pilea-peperomioides,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,high-conf,false,104,
pilea-peperomioides__04,pilea-peperomioides,squash,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|monstera-deliciosa",true,high-conf,false,15,
pilea-peperomioides__04,pilea-peperomioides,center_crop,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|monstera-deliciosa",true,high-conf,false,16,
pilea-peperomioides__04,pilea-peperomioides,tta6,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|monstera-deliciosa",true,high-conf,false,106,
pilea-peperomioides__05,pilea-peperomioides,squash,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|ficus-elastica",true,high-conf,false,19,
pilea-peperomioides__05,pilea-peperomioides,center_crop,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|ficus-elastica",true,high-conf,false,25,
pilea-peperomioides__05,pilea-peperomioides,tta6,clean,clean,Chinese Money Plant (Pilea peperomioides),0.9979,Monstera Deliciosa (Monstera deliciosa),0.0017,0.9961,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|dionaea-muscipula",true,high-conf,false,121,
pilea-peperomioides__05,pilea-peperomioides,squash,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,20,
pilea-peperomioides__05,pilea-peperomioides,center_crop,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,high-conf,false,22,
pilea-peperomioides__05,pilea-peperomioides,tta6,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|hedera-helix",true,high-conf,false,163,
pilea-peperomioides__05,pilea-peperomioides,squash,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|dionaea-muscipula",true,high-conf,false,28,
pilea-peperomioides__05,pilea-peperomioides,center_crop,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|dionaea-muscipula",true,high-conf,false,22,
pilea-peperomioides__05,pilea-peperomioides,tta6,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.9998,Schefflera,0.0001,0.9996,pilea-peperomioides,"pilea-peperomioides|schefflera|ficus-elastica",true,high-conf,false,127,
pilea-peperomioides__05,pilea-peperomioides,squash,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|ficus-elastica",true,high-conf,false,17,
pilea-peperomioides__05,pilea-peperomioides,center_crop,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|ficus-elastica",true,high-conf,false,20,
pilea-peperomioides__05,pilea-peperomioides,tta6,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.9992,Schefflera,0.0008,0.9984,pilea-peperomioides,"pilea-peperomioides|schefflera|ficus-elastica",true,high-conf,false,120,
pilea-peperomioides__05,pilea-peperomioides,squash,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Rubber Plant (Ficus elastica),0.0000,0.9999,pilea-peperomioides,"pilea-peperomioides|ficus-elastica|epipremnum-aureum",true,high-conf,false,39,
pilea-peperomioides__05,pilea-peperomioides,center_crop,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Rubber Plant (Ficus elastica),0.0000,0.9999,pilea-peperomioides,"pilea-peperomioides|ficus-elastica|epipremnum-aureum",true,high-conf,false,18,
pilea-peperomioides__05,pilea-peperomioides,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.9993,Schefflera,0.0004,0.9989,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,high-conf,false,121,
pilea-peperomioides__05,pilea-peperomioides,squash,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,15,
pilea-peperomioides__05,pilea-peperomioides,center_crop,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,high-conf,false,19,
