base_image,expected_species_id,mode,perturbation,family,raw_top1_label,raw_top1_score,raw_top2_label,raw_top2_score,margin,mapped_top1_kb_id,mapped_top3_kb_ids,in_vocab,route,confident_wrong,latency_ms,failure
pilea-peperomioides__02,pilea-peperomioides,tta6,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|zamioculcas-zamiifolia",true,low-conf,false,103,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.9181,Jade plant (Crassula ovata),0.0614,0.8567,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,199,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8962,Pothos (Ivy arum),0.0418,0.8544,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,481,
pilea-peperomioides__02,pilea-peperomioides,tta6,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8846,Jade plant (Crassula ovata),0.1151,0.7696,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,299,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.9305,Jade plant (Crassula ovata),0.0691,0.8614,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,267,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8997,Jade plant (Crassula ovata),0.0499,0.8498,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|dracaena-trifasciata",true,low-conf,false,590,
pilea-peperomioides__02,pilea-peperomioides,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,low-conf,false,223,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.9000,Jade plant (Crassula ovata),0.0999,0.8001,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,375,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.7722,Jade plant (Crassula ovata),0.1050,0.6672,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|dieffenbachia",true,low-conf,false,593,
pilea-peperomioides__02,pilea-peperomioides,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,140,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.9683,Jade plant (Crassula ovata),0.0223,0.9460,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,237,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.8742,Jade plant (Crassula ovata),0.0630,0.8112,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|asplenium-nidus",true,low-conf,false,748,
pilea-peperomioides__02,pilea-peperomioides,tta6,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,119,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),0.9962,Jade plant (Crassula ovata),0.0031,0.9931,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|tradescantia",true,low-conf,false,360,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),0.9903,ZZ Plant (Zamioculcas zamiifolia),0.0051,0.9851,pilea-peperomioides,"pilea-peperomioides|zamioculcas-zamiifolia|anthurium-andraeanum",true,low-conf,false,1130,
pilea-peperomioides__02,pilea-peperomioides,tta6,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|zamioculcas-zamiifolia",true,low-conf,false,286,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.9999,Pothos (Ivy arum),0.0001,0.9999,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,535,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.9892,Pothos (Ivy arum),0.0088,0.9804,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|dieffenbachia",true,low-conf,false,555,
pilea-peperomioides__02,pilea-peperomioides,tta6,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,343,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),0.9051,Pothos (Ivy arum),0.0947,0.8104,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,746,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),0.9291,Pothos (Ivy arum),0.0499,0.8792,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|dieffenbachia",true,low-conf,false,800,
pilea-peperomioides__02,pilea-peperomioides,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,203,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.9344,Pothos (Ivy arum),0.0483,0.8861,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,651,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.9558,Pothos (Ivy arum),0.0258,0.9300,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,1082,
pilea-peperomioides__02,pilea-peperomioides,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|saintpaulia-ionantha",true,low-conf,false,335,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.9016,Pothos (Ivy arum),0.0964,0.8052,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|crassula-ovata",true,low-conf,false,598,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.8985,Pothos (Ivy arum),0.0510,0.8475,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|anthurium-andraeanum",true,low-conf,false,988,
pilea-peperomioides__02,pilea-peperomioides,tta6,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,286,
pilea-peperomioides__02,pilea-peperomioides,grid2x2,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),0.9281,Jade plant (Crassula ovata),0.0608,0.8672,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|epipremnum-aureum",true,low-conf,false,409,
pilea-peperomioides__02,pilea-peperomioides,grid2x2_3x3,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),0.9107,Tulip,0.0330,0.8777,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|dieffenbachia",true,low-conf,false,723,
pilea-peperomioides__03,pilea-peperomioides,tta6,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,183,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,clean,clean,Chinese Money Plant (Pilea peperomioides),0.9283,Monstera Deliciosa (Monstera deliciosa),0.0714,0.8569,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,337,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,clean,clean,Chinese Money Plant (Pilea peperomioides),0.7769,Monstera Deliciosa (Monstera deliciosa),0.0486,0.7284,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|ctenanthe",true,low-conf,false,501,
pilea-peperomioides__03,pilea-peperomioides,tta6,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|schefflera",true,low-conf,false,124,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,blur,blur,Chinese Money Plant (Pilea peperomioides),0.9703,English Ivy (Hedera helix),0.0297,0.9405,pilea-peperomioides,"pilea-peperomioides|hedera-helix|crassula-ovata",true,low-conf,false,278,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,blur,blur,Chinese Money Plant (Pilea peperomioides),0.7739,English Ivy (Hedera helix),0.0980,0.6759,pilea-peperomioides,"pilea-peperomioides|hedera-helix|ctenanthe",true,low-conf,false,601,
pilea-peperomioides__03,pilea-peperomioides,tta6,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,low-conf,false,246,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.9196,English Ivy (Hedera helix),0.0793,0.8404,pilea-peperomioides,"pilea-peperomioides|hedera-helix|monstera-deliciosa",true,low-conf,false,429,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8942,Monstera Deliciosa (Monstera deliciosa),0.0473,0.8470,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|hedera-helix",true,low-conf,false,602,
pilea-peperomioides__03,pilea-peperomioides,tta6,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|epipremnum-aureum",true,low-conf,false,115,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8330,Monstera Deliciosa (Monstera deliciosa),0.0972,0.7358,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,222,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.6992,Rattlesnake Plant (Calathea lancifolia),0.0639,0.6353,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|ctenanthe",true,low-conf,false,671,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|pachira-aquatica",true,low-conf,false,187,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.9053,ZZ Plant (Zamioculcas zamiifolia),0.0940,0.8114,pilea-peperomioides,"pilea-peperomioides|zamioculcas-zamiifolia|crassula-ovata",true,low-conf,false,457,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.7394,Orchid,0.0608,0.6786,pilea-peperomioides,"pilea-peperomioides|phalaenopsis|zamioculcas-zamiifolia",true,low-conf,false,827,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,222,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Money Tree (Pachira aquatica),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|hedera-helix",true,low-conf,false,263,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.7967,Jade plant (Crassula ovata),0.0517,0.7450,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|hedera-helix",true,low-conf,false,534,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|monstera-deliciosa",true,low-conf,false,180,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),0.9000,Monstera Deliciosa (Monstera deliciosa),0.0996,0.8004,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,305,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),0.7213,Money Tree (Pachira aquatica),0.0900,0.6313,pilea-peperomioides,"pilea-peperomioides|pachira-aquatica|monstera-deliciosa",true,low-conf,false,454,
pilea-peperomioides__03,pilea-peperomioides,tta6,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,low-conf,false,213,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.9370,Rubber Plant (Ficus elastica),0.0629,0.8740,pilea-peperomioides,"pilea-peperomioides|ficus-elastica|zamioculcas-zamiifolia",true,low-conf,false,276,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.7081,Rubber Plant (Ficus elastica),0.0858,0.6223,pilea-peperomioides,"pilea-peperomioides|ficus-elastica|zamioculcas-zamiifolia",true,low-conf,false,375,
pilea-peperomioides__03,pilea-peperomioides,tta6,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|monstera-deliciosa",true,low-conf,false,134,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),0.9096,Monstera Deliciosa (Monstera deliciosa),0.0555,0.8540,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,253,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),0.7459,Pothos (Ivy arum),0.0735,0.6723,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|zamioculcas-zamiifolia",true,low-conf,false,985,
pilea-peperomioides__03,pilea-peperomioides,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,low-conf,false,410,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.9873,Rubber Plant (Ficus elastica),0.0081,0.9792,pilea-peperomioides,"pilea-peperomioides|ficus-elastica|hedera-helix",true,low-conf,false,824,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.8206,ZZ Plant (Zamioculcas zamiifolia),0.0750,0.7456,pilea-peperomioides,"pilea-peperomioides|zamioculcas-zamiifolia|ctenanthe",true,low-conf,false,1663,
pilea-peperomioides__03,pilea-peperomioides,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Schefflera,0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|schefflera|monstera-deliciosa",true,low-conf,false,581,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,0.9999,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,510,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),0.8440,ZZ Plant (Zamioculcas zamiifolia),0.0500,0.7940,pilea-peperomioides,"pilea-peperomioides|zamioculcas-zamiifolia|epipremnum-aureum",true,low-conf,false,910,
pilea-peperomioides__03,pilea-peperomioides,tta6,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Pothos (Ivy arum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|epipremnum-aureum|schefflera",true,low-conf,false,246,
pilea-peperomioides__03,pilea-peperomioides,grid2x2,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),0.8268,English Ivy (Hedera helix),0.0969,0.7300,pilea-peperomioides,"pilea-peperomioides|hedera-helix|epipremnum-aureum",true,low-conf,false,326,
pilea-peperomioides__03,pilea-peperomioides,grid2x2_3x3,contrast_down,contrast,Chinese Money Plant (Pilea peperomioides),0.6254,Ctenanthe,0.0728,0.5526,pilea-peperomioides,"pilea-peperomioides|ctenanthe|ficus-elastica",true,low-conf,false,697,
pilea-peperomioides__04,pilea-peperomioides,tta6,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,low-conf,false,155,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,clean,clean,Chinese Money Plant (Pilea peperomioides),1.0000,Asparagus Fern (Asparagus setaceus),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|asparagus-setaceus|goeppertia-orbifolia",true,low-conf,false,289,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,clean,clean,Chinese Money Plant (Pilea peperomioides),0.8669,Birds Nest Fern (Asplenium nidus),0.0872,0.7798,pilea-peperomioides,"pilea-peperomioides|asplenium-nidus|crassula-ovata",true,low-conf,false,536,
pilea-peperomioides__04,pilea-peperomioides,tta6,blur,blur,Chinese Money Plant (Pilea peperomioides),1.0000,Dumb Cane (Dieffenbachia spp.),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|dieffenbachia|alocasia",true,low-conf,false,163,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,blur,blur,Chinese Money Plant (Pilea peperomioides),0.9998,Ctenanthe,0.0002,0.9996,pilea-peperomioides,"pilea-peperomioides|ctenanthe|asparagus-setaceus",true,low-conf,false,337,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,blur,blur,Chinese Money Plant (Pilea peperomioides),0.8391,Parlor Palm (Chamaedorea elegans),0.0536,0.7855,pilea-peperomioides,"pilea-peperomioides|chamaedorea-elegans|pachira-aquatica",true,low-conf,false,497,
pilea-peperomioides__04,pilea-peperomioides,tta6,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|asparagus-setaceus",true,low-conf,false,191,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|asparagus-setaceus",true,low-conf,false,358,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,crop_center_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8001,Asparagus Fern (Asparagus setaceus),0.1055,0.6946,pilea-peperomioides,"pilea-peperomioides|asparagus-setaceus|maranta-leuconeura",true,low-conf,false,432,
pilea-peperomioides__04,pilea-peperomioides,tta6,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|beaucarnea-recurvata",true,low-conf,false,213,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),1.0000,English Ivy (Hedera helix),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|hedera-helix|monstera-deliciosa",true,low-conf,false,291,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,crop_offcenter_zoom,crop,Chinese Money Plant (Pilea peperomioides),0.8676,Asparagus Fern (Asparagus setaceus),0.0523,0.8153,pilea-peperomioides,"pilea-peperomioides|asparagus-setaceus|schlumbergera-bridgesii",true,low-conf,false,456,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|hedera-helix",true,low-conf,false,145,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.9957,Snake plant (Sanseviera),0.0023,0.9934,pilea-peperomioides,"pilea-peperomioides|dracaena-trifasciata|alocasia",true,low-conf,false,295,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,rotate_+15,rotate,Chinese Money Plant (Pilea peperomioides),0.8874,Christmas Cactus (Schlumbergera bridgesii),0.0307,0.8567,pilea-peperomioides,"pilea-peperomioides|schlumbergera-bridgesii|dypsis-lutescens",true,low-conf,false,461,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,low-conf,false,129,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Jade plant (Crassula ovata),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|anthurium-andraeanum",true,low-conf,false,223,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,rotate_-15,rotate,Chinese Money Plant (Pilea peperomioides),0.8945,Jade plant (Crassula ovata),0.0680,0.8265,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|asparagus-setaceus",true,low-conf,false,658,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,low-conf,false,223,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|schefflera",true,low-conf,false,217,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,rotate_+90,rotate,Chinese Money Plant (Pilea peperomioides),0.8647,Dumb Cane (Dieffenbachia spp.),0.0521,0.8126,pilea-peperomioides,"pilea-peperomioides|dieffenbachia|schefflera",true,low-conf,false,579,
pilea-peperomioides__04,pilea-peperomioides,tta6,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.9987,Monstera Deliciosa (Monstera deliciosa),0.0013,0.9974,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,200,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.9992,Monstera Deliciosa (Monstera deliciosa),0.0008,0.9984,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|epipremnum-aureum",true,low-conf,false,318,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,rotate_-90,rotate,Chinese Money Plant (Pilea peperomioides),0.8795,Parlor Palm (Chamaedorea elegans),0.0476,0.8319,pilea-peperomioides,"pilea-peperomioides|chamaedorea-elegans|dypsis-lutescens",true,low-conf,false,901,
pilea-peperomioides__04,pilea-peperomioides,tta6,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Anthurium (Anthurium andraeanum),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|anthurium-andraeanum|schefflera",true,low-conf,false,687,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Asparagus Fern (Asparagus setaceus),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|asparagus-setaceus|goeppertia-orbifolia",true,low-conf,false,350,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,bright_up,brightness,Chinese Money Plant (Pilea peperomioides),0.8959,Jade plant (Crassula ovata),0.0479,0.8479,pilea-peperomioides,"pilea-peperomioides|crassula-ovata|dracaena-trifasciata",true,low-conf,false,703,
pilea-peperomioides__04,pilea-peperomioides,tta6,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,low-conf,false,171,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),1.0000,Asparagus Fern (Asparagus setaceus),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|asparagus-setaceus|beaucarnea-recurvata",true,low-conf,false,288,
pilea-peperomioides__04,pilea-peperomioides,grid2x2_3x3,bright_down,brightness,Chinese Money Plant (Pilea peperomioides),0.8914,Birds Nest Fern (Asplenium nidus),0.1042,0.7873,pilea-peperomioides,"pilea-peperomioides|asplenium-nidus|crassula-ovata",true,low-conf,false,804,
pilea-peperomioides__04,pilea-peperomioides,tta6,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Monstera Deliciosa (Monstera deliciosa),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|monstera-deliciosa|anthurium-andraeanum",true,low-conf,false,182,
pilea-peperomioides__04,pilea-peperomioides,grid2x2,contrast_up,contrast,Chinese Money Plant (Pilea peperomioides),1.0000,Asparagus Fern (Asparagus setaceus),0.0000,1.0000,pilea-peperomioides,"pilea-peperomioides|asparagus-setaceus|goeppertia-orbifolia",true,low-conf,false,304,
